participant_id,level_name,game_id,trial_id,recap,accuracy
66a126322b445,level_B_cal,1588,17,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126322b445,level_B_cal,1595,18,The AI's estimate did not change my guess in this round.,3
66a126322b445,level_B_cal,1592,19,The AI's estimate did not change my guess in this round.,1
66a126322b445,level_B_cal,1603,20,The AI's estimate did not change my guess in this round.,3
66a126322b445,level_B_cal,1598,21,I lost points in this round because I changed my guess based on the AI's estimate.,1
66a126322b445,level_B_cal,1585,22,I won points in this round because I changed my guess based on the AI's estimate.,4
66a126322b445,level_B_cal,1583,23,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126322b445,level_B_cal,1599,24,The AI's estimate did not change my guess in this round.,2
66a126322b445,level_B_cal,1594,25,I lost points in this round because I changed my guess based on the AI's estimate.,1
66a126322b445,level_B_cal,1596,26,I lost points in this round because I changed my guess based on the AI's estimate.,1
66a1263349dcd,level_B_cal,-2,0,I won points in this round because I changed my guess based on the AI's estimate.,4
66a1263349dcd,level_B_cal,-3,1,The AI's estimate did not change my guess in this round.,4
66a1263349dcd,level_B_cal,1519,2,The AI's estimate did not change my guess in this round.,0
66a1263349dcd,level_B_cal,1522,3,The AI's estimate did not change my guess in this round.,4
66a1263349dcd,level_B_cal,1529,4,I lost points in this round because I changed my guess based on the AI's estimate.,0
66a1263349dcd,level_B_cal,1528,5,The AI's estimate did not change my guess in this round.,3
66a1263349dcd,level_B_cal,1516,6,The AI's estimate did not change my guess in this round.,0
66a1263349dcd,level_B_cal,1511,7,The AI's estimate did not change my guess in this round.,3
66a1263349dcd,level_B_cal,1526,8,I lost points in this round because I changed my guess based on the AI's estimate.,0
66a1263349dcd,level_B_cal,1523,9,The AI's estimate did not change my guess in this round.,0
66a1263349dcd,level_B_cal,1513,10,The AI's estimate did not change my guess in this round.,2
66a1263349dcd,level_B_cal,1534,11,The AI's estimate did not change my guess in this round.,4
66a1263349dcd,level_B_cal,1512,12,The AI's estimate did not change my guess in this round.,3
66a1263349dcd,level_B_cal,1514,13,The AI's estimate did not change my guess in this round.,2
66a1263349dcd,level_B_cal,-1,14,The AI's estimate did not change my guess in this round.,4
66a1263349dcd,level_B_cal,1520,15,The AI's estimate did not change my guess in this round.,3
66a1263349dcd,level_B_cal,1532,16,I won points in this round because I changed my guess based on the AI's estimate.,3
66a1263349dcd,level_B_cal,1515,17,I won points in this round because I changed my guess based on the AI's estimate.,3
66a1263349dcd,level_B_cal,1525,18,The AI's estimate did not change my guess in this round.,3
66a1263349dcd,level_B_cal,1524,19,The AI's estimate did not change my guess in this round.,4
66a1263349dcd,level_B_cal,1531,20,The AI's estimate did not change my guess in this round.,4
66a1263349dcd,level_B_cal,1530,21,I lost points in this round because I changed my guess based on the AI's estimate.,0
66a1263349dcd,level_B_cal,1533,22,The AI's estimate did not change my guess in this round.,4
66a1263349dcd,level_B_cal,1518,23,The AI's estimate did not change my guess in this round.,3
66a1263349dcd,level_B_cal,1521,24,The AI's estimate did not change my guess in this round.,4
66a1263349dcd,level_B_cal,1517,25,The AI's estimate did not change my guess in this round.,4
66a1263349dcd,level_B_cal,1527,26,The AI's estimate did not change my guess in this round.,0
66a1265908ce1,level_B_cal,-2,0,The AI's estimate did not change my guess in this round.,4
66a1265908ce1,level_B_cal,-3,1,The AI's estimate did not change my guess in this round.,3
66a1265908ce1,level_B_cal,1678,2,The AI's estimate did not change my guess in this round.,4
66a1265908ce1,level_B_cal,1659,3,The AI's estimate did not change my guess in this round.,3
66a1265908ce1,level_B_cal,1667,4,I won points in this round because I changed my guess based on the AI's estimate.,3
66a1265908ce1,level_B_cal,1660,5,I won points in this round because I changed my guess based on the AI's estimate.,3
66a1265908ce1,level_B_cal,1665,6,The AI's estimate did not change my guess in this round.,3
66a1265908ce1,level_B_cal,1661,7,I lost points in this round because I changed my guess based on the AI's estimate.,2
66a1265908ce1,level_B_cal,1664,8,The AI's estimate did not change my guess in this round.,2
66a1265908ce1,level_B_cal,1656,9,The AI's estimate did not change my guess in this round.,3
66a1265908ce1,level_B_cal,1672,10,The AI's estimate did not change my guess in this round.,3
66a1265908ce1,level_B_cal,1676,11,The AI's estimate did not change my guess in this round.,4
66a1265908ce1,level_B_cal,1673,12,The AI's estimate did not change my guess in this round.,3
66a1265908ce1,level_B_cal,1674,13,The AI's estimate did not change my guess in this round.,3
66a1265908ce1,level_B_cal,-1,14,The AI's estimate did not change my guess in this round.,4
66a1265908ce1,level_B_cal,1669,15,I lost points in this round because I changed my guess based on the AI's estimate.,1
66a1265908ce1,level_B_cal,1670,16,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a1265908ce1,level_B_cal,1663,17,I won points in this round because I changed my guess based on the AI's estimate.,3
66a1265908ce1,level_B_cal,1677,18,The AI's estimate did not change my guess in this round.,3
66a1265908ce1,level_B_cal,1671,19,I lost points in this round because I changed my guess based on the AI's estimate.,1
66a1265908ce1,level_B_cal,1666,20,I lost points in this round because I changed my guess based on the AI's estimate.,1
66a1265908ce1,level_B_cal,1655,21,The AI's estimate did not change my guess in this round.,3
66a1265908ce1,level_B_cal,1675,22,The AI's estimate did not change my guess in this round.,3
66a1265908ce1,level_B_cal,1657,23,The AI's estimate did not change my guess in this round.,3
66a1265908ce1,level_B_cal,1668,24,The AI's estimate did not change my guess in this round.,2
66a1265908ce1,level_B_cal,1658,25,The AI's estimate did not change my guess in this round.,3
66a1265908ce1,level_B_cal,1662,26,The AI's estimate did not change my guess in this round.,1
66a126740c53d,level_B_cal,-2,0,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126740c53d,level_B_cal,-3,1,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126740c53d,level_B_cal,1546,2,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a126740c53d,level_B_cal,1541,3,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126740c53d,level_B_cal,1545,4,The AI's estimate did not change my guess in this round.,3
66a126740c53d,level_B_cal,1551,5,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126740c53d,level_B_cal,1554,6,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126740c53d,level_B_cal,1542,7,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126740c53d,level_B_cal,1544,8,The AI's estimate did not change my guess in this round.,1
66a126740c53d,level_B_cal,1540,9,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126740c53d,level_B_cal,1537,10,The AI's estimate did not change my guess in this round.,3
66a126740c53d,level_B_cal,1552,11,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126740c53d,level_B_cal,1535,12,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126740c53d,level_B_cal,1539,13,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126740c53d,level_B_cal,-1,14,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126740c53d,level_B_cal,1543,15,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a126740c53d,level_B_cal,1536,16,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126740c53d,level_B_cal,1549,17,I lost points in this round because I changed my guess based on the AI's estimate.,1
66a126740c53d,level_B_cal,1556,18,The AI's estimate did not change my guess in this round.,3
66a126740c53d,level_B_cal,1548,19,The AI's estimate did not change my guess in this round.,3
66a126740c53d,level_B_cal,1538,20,The AI's estimate did not change my guess in this round.,1
66a126740c53d,level_B_cal,1553,21,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126740c53d,level_B_cal,1557,22,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126740c53d,level_B_cal,1550,23,The AI's estimate did not change my guess in this round.,3
66a126740c53d,level_B_cal,1547,24,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126740c53d,level_B_cal,1555,25,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126740c53d,level_B_cal,1558,26,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126761f9d0,level_B_cal,-2,0,The AI's estimate did not change my guess in this round.,4
66a126761f9d0,level_B_cal,-3,1,The AI's estimate did not change my guess in this round.,0
66a126761f9d0,level_B_cal,678,2,I won points in this round because I changed my guess based on the AI's estimate.,4
66a126761f9d0,level_B_cal,691,3,The AI's estimate did not change my guess in this round.,4
66a126761f9d0,level_B_cal,683,4,The AI's estimate did not change my guess in this round.,4
66a126761f9d0,level_B_cal,684,5,I won points in this round because I changed my guess based on the AI's estimate.,4
66a126761f9d0,level_B_cal,674,6,The AI's estimate did not change my guess in this round.,0
66a126761f9d0,level_B_cal,687,7,The AI's estimate did not change my guess in this round.,4
66a126761f9d0,level_B_cal,685,8,The AI's estimate did not change my guess in this round.,0
66a126761f9d0,level_B_cal,688,9,The AI's estimate did not change my guess in this round.,0
66a126761f9d0,level_B_cal,690,10,The AI's estimate did not change my guess in this round.,4
66a126761f9d0,level_B_cal,671,11,The AI's estimate did not change my guess in this round.,4
66a126761f9d0,level_B_cal,681,12,The AI's estimate did not change my guess in this round.,3
66a126761f9d0,level_B_cal,686,13,The AI's estimate did not change my guess in this round.,4
66a126761f9d0,level_B_cal,-1,14,The AI's estimate did not change my guess in this round.,4
66a126761f9d0,level_B_cal,692,15,The AI's estimate did not change my guess in this round.,4
66a126761f9d0,level_B_cal,693,16,The AI's estimate did not change my guess in this round.,4
66a126761f9d0,level_B_cal,694,17,The AI's estimate did not change my guess in this round.,4
66a126761f9d0,level_B_cal,679,18,The AI's estimate did not change my guess in this round.,4
66a126761f9d0,level_B_cal,675,19,The AI's estimate did not change my guess in this round.,4
66a126761f9d0,level_B_cal,680,20,The AI's estimate did not change my guess in this round.,0
66a126761f9d0,level_B_cal,677,21,I lost points in this round because I changed my guess based on the AI's estimate.,0
66a126761f9d0,level_B_cal,672,22,The AI's estimate did not change my guess in this round.,4
66a126761f9d0,level_B_cal,682,23,The AI's estimate did not change my guess in this round.,1
66a126761f9d0,level_B_cal,676,24,The AI's estimate did not change my guess in this round.,4
66a126761f9d0,level_B_cal,673,25,The AI's estimate did not change my guess in this round.,4
66a126761f9d0,level_B_cal,689,26,The AI's estimate did not change my guess in this round.,0
66a1267f3b13b,level_B_cal,-2,0,The AI's estimate did not change my guess in this round.,4
66a1267f3b13b,level_B_cal,-3,1,The AI's estimate did not change my guess in this round.,1
66a1267f3b13b,level_B_cal,520,2,The AI's estimate did not change my guess in this round.,3
66a1267f3b13b,level_B_cal,524,3,The AI's estimate did not change my guess in this round.,4
66a1267f3b13b,level_B_cal,512,4,I lost points in this round because I changed my guess based on the AI's estimate.,1
66a1267f3b13b,level_B_cal,509,5,The AI's estimate did not change my guess in this round.,1
66a1267f3b13b,level_B_cal,526,6,The AI's estimate did not change my guess in this round.,4
66a1267f3b13b,level_B_cal,506,7,The AI's estimate did not change my guess in this round.,2
66a1267f3b13b,level_B_cal,504,8,The AI's estimate did not change my guess in this round.,3
66a1267f3b13b,level_B_cal,514,9,The AI's estimate did not change my guess in this round.,2
66a1267f3b13b,level_B_cal,517,10,The AI's estimate did not change my guess in this round.,2
66a1267f3b13b,level_B_cal,510,11,The AI's estimate did not change my guess in this round.,3
66a1267f3b13b,level_B_cal,516,12,The AI's estimate did not change my guess in this round.,3
66a1267f3b13b,level_B_cal,503,13,The AI's estimate did not change my guess in this round.,3
66a1267f3b13b,level_B_cal,-1,14,The AI's estimate did not change my guess in this round.,3
66a1267f3b13b,level_B_cal,519,15,The AI's estimate did not change my guess in this round.,3
66a1267f3b13b,level_B_cal,505,16,The AI's estimate did not change my guess in this round.,3
66a1267f3b13b,level_B_cal,511,17,The AI's estimate did not change my guess in this round.,2
66a1267f70d73,level_B_cal,-2,0,I won points in this round because I changed my guess based on the AI's estimate.,4
66a1267f3b13b,level_B_cal,522,18,The AI's estimate did not change my guess in this round.,3
66a1267f70d73,level_B_cal,-3,1,The AI's estimate did not change my guess in this round.,3
66a1267f3b13b,level_B_cal,523,19,The AI's estimate did not change my guess in this round.,2
66a1267f70d73,level_B_cal,583,2,I won points in this round because I changed my guess based on the AI's estimate.,3
66a1267f3b13b,level_B_cal,513,20,The AI's estimate did not change my guess in this round.,3
66a1267f70d73,level_B_cal,579,3,The AI's estimate did not change my guess in this round.,3
66a1267f3b13b,level_B_cal,507,21,The AI's estimate did not change my guess in this round.,3
66a1267f70d73,level_B_cal,585,4,The AI's estimate did not change my guess in this round.,3
66a1267f3b13b,level_B_cal,525,22,The AI's estimate did not change my guess in this round.,3
66a1267f70d73,level_B_cal,577,5,The AI's estimate did not change my guess in this round.,3
66a1267f3b13b,level_B_cal,508,23,The AI's estimate did not change my guess in this round.,3
66a1267f70d73,level_B_cal,590,6,The AI's estimate did not change my guess in this round.,3
66a1267f3b13b,level_B_cal,521,24,The AI's estimate did not change my guess in this round.,1
66a1267f70d73,level_B_cal,596,7,The AI's estimate did not change my guess in this round.,3
66a1267f3b13b,level_B_cal,518,25,I won points in this round because I changed my guess based on the AI's estimate.,3
66a1267f70d73,level_B_cal,597,8,The AI's estimate did not change my guess in this round.,3
66a1267f3b13b,level_B_cal,515,26,The AI's estimate did not change my guess in this round.,2
66a1267f70d73,level_B_cal,595,9,The AI's estimate did not change my guess in this round.,3
66a1267f70d73,level_B_cal,584,10,I lost points in this round because I changed my guess based on the AI's estimate.,2
66a1267f70d73,level_B_cal,580,11,The AI's estimate did not change my guess in this round.,3
66a1267f70d73,level_B_cal,598,12,The AI's estimate did not change my guess in this round.,3
66a1267f70d73,level_B_cal,581,13,The AI's estimate did not change my guess in this round.,2
66a1267f70d73,level_B_cal,-1,14,The AI's estimate did not change my guess in this round.,3
66a1267f70d73,level_B_cal,578,15,The AI's estimate did not change my guess in this round.,2
66a1267f70d73,level_B_cal,591,16,The AI's estimate did not change my guess in this round.,3
66a1267f70d73,level_B_cal,588,17,The AI's estimate did not change my guess in this round.,3
66a1267f70d73,level_B_cal,586,18,The AI's estimate did not change my guess in this round.,2
66a1267f70d73,level_B_cal,593,19,The AI's estimate did not change my guess in this round.,3
66a1267f70d73,level_B_cal,592,20,The AI's estimate did not change my guess in this round.,3
66a1267f70d73,level_B_cal,594,21,The AI's estimate did not change my guess in this round.,3
66a1267f70d73,level_B_cal,582,22,The AI's estimate did not change my guess in this round.,3
66a1267f70d73,level_B_cal,575,23,The AI's estimate did not change my guess in this round.,3
66a1267f70d73,level_B_cal,589,24,The AI's estimate did not change my guess in this round.,3
66a1267f70d73,level_B_cal,587,25,The AI's estimate did not change my guess in this round.,3
66a1267f70d73,level_B_cal,576,26,The AI's estimate did not change my guess in this round.,2
66a1268c4f411,level_B_cal,-2,0,The AI's estimate did not change my guess in this round.,4
66a1268c4f411,level_B_cal,-3,1,The AI's estimate did not change my guess in this round.,2
66a1268c4f411,level_B_cal,1648,2,The AI's estimate did not change my guess in this round.,3
66a1268c4f411,level_B_cal,1646,3,The AI's estimate did not change my guess in this round.,3
66a1268c4f411,level_B_cal,1650,4,The AI's estimate did not change my guess in this round.,3
66a1268c4f411,level_B_cal,1649,5,The AI's estimate did not change my guess in this round.,3
66a1268c4f411,level_B_cal,1652,6,The AI's estimate did not change my guess in this round.,3
66a1268c4f411,level_B_cal,1643,7,The AI's estimate did not change my guess in this round.,2
66a1268c4f411,level_B_cal,1641,8,I won points in this round because I changed my guess based on the AI's estimate.,3
66a1268c4f411,level_B_cal,1653,9,The AI's estimate did not change my guess in this round.,3
66a1268c4f411,level_B_cal,1654,10,The AI's estimate did not change my guess in this round.,3
66a1268c4f411,level_B_cal,1647,11,The AI's estimate did not change my guess in this round.,3
66a1268c4f411,level_B_cal,1642,12,The AI's estimate did not change my guess in this round.,3
66a1268c4f411,level_B_cal,1632,13,The AI's estimate did not change my guess in this round.,3
66a1268c4f411,level_B_cal,-1,14,The AI's estimate did not change my guess in this round.,4
66a1268c4f411,level_B_cal,1636,15,The AI's estimate did not change my guess in this round.,3
66a1268c4f411,level_B_cal,1651,16,The AI's estimate did not change my guess in this round.,3
66a1268c4f411,level_B_cal,1635,17,The AI's estimate did not change my guess in this round.,3
66a1268c4f411,level_B_cal,1639,18,The AI's estimate did not change my guess in this round.,2
66a1268c4f411,level_B_cal,1644,19,I won points in this round because I changed my guess based on the AI's estimate.,3
66a1268c4f411,level_B_cal,1631,20,The AI's estimate did not change my guess in this round.,3
66a1268c4f411,level_B_cal,1637,21,I lost points in this round because I changed my guess based on the AI's estimate.,2
66a1268c4f411,level_B_cal,1640,22,The AI's estimate did not change my guess in this round.,3
66a1268c4f411,level_B_cal,1633,23,The AI's estimate did not change my guess in this round.,3
66a1268c4f411,level_B_cal,1638,24,The AI's estimate did not change my guess in this round.,3
66a1268c4f411,level_B_cal,1645,25,The AI's estimate did not change my guess in this round.,3
66a1268c4f411,level_B_cal,1634,26,The AI's estimate did not change my guess in this round.,3
66a1269be7505,level_B_cal,-2,0,The AI's estimate did not change my guess in this round.,4
66a1269be7505,level_B_cal,-3,1,The AI's estimate did not change my guess in this round.,1
66a1269be7505,level_B_cal,1805,2,The AI's estimate did not change my guess in this round.,4
66a1269be7505,level_B_cal,1809,3,The AI's estimate did not change my guess in this round.,1
66a1269be7505,level_B_cal,1800,4,The AI's estimate did not change my guess in this round.,4
66a1269be7505,level_B_cal,1820,5,The AI's estimate did not change my guess in this round.,4
66a1269be7505,level_B_cal,1799,6,The AI's estimate did not change my guess in this round.,3
66a1269be7505,level_B_cal,1821,7,The AI's estimate did not change my guess in this round.,4
66a1269be7505,level_B_cal,1806,8,The AI's estimate did not change my guess in this round.,1
66a1269be7505,level_B_cal,1816,9,The AI's estimate did not change my guess in this round.,3
66a1269be7505,level_B_cal,1818,10,The AI's estimate did not change my guess in this round.,4
66a1269be7505,level_B_cal,1804,11,The AI's estimate did not change my guess in this round.,3
66a1269be7505,level_B_cal,1817,12,The AI's estimate did not change my guess in this round.,3
66a1269be7505,level_B_cal,1811,13,The AI's estimate did not change my guess in this round.,2
66a1269be7505,level_B_cal,-1,14,The AI's estimate did not change my guess in this round.,4
66a1269be7505,level_B_cal,1808,15,The AI's estimate did not change my guess in this round.,2
66a1269be7505,level_B_cal,1819,16,The AI's estimate did not change my guess in this round.,1
66a1269be7505,level_B_cal,1807,17,The AI's estimate did not change my guess in this round.,1
66a1269be7505,level_B_cal,1822,18,The AI's estimate did not change my guess in this round.,1
66a1269be7505,level_B_cal,1802,19,The AI's estimate did not change my guess in this round.,1
66a1269be7505,level_B_cal,1801,20,The AI's estimate did not change my guess in this round.,1
66a1269be7505,level_B_cal,1813,21,The AI's estimate did not change my guess in this round.,1
66a1269be7505,level_B_cal,1814,22,The AI's estimate did not change my guess in this round.,3
66a1269be7505,level_B_cal,1803,23,The AI's estimate did not change my guess in this round.,3
66a1269be7505,level_B_cal,1812,24,The AI's estimate did not change my guess in this round.,0
66a1269be7505,level_B_cal,1810,25,The AI's estimate did not change my guess in this round.,2
66a1269be7505,level_B_cal,1815,26,The AI's estimate did not change my guess in this round.,0
66a126bb51e7c,level_B_cal,-2,0,The AI's estimate did not change my guess in this round.,3
66a126bb51e7c,level_B_cal,-3,1,I lost points in this round because I changed my guess based on the AI's estimate.,1
66a126bb51e7c,level_B_cal,935,2,The AI's estimate did not change my guess in this round.,3
66a126bb51e7c,level_B_cal,945,3,I won points in this round because I changed my guess based on the AI's estimate.,4
66a126bb51e7c,level_B_cal,946,4,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126bb51e7c,level_B_cal,956,5,The AI's estimate did not change my guess in this round.,4
66a126bb51e7c,level_B_cal,944,6,The AI's estimate did not change my guess in this round.,3
66a126bb51e7c,level_B_cal,951,7,The AI's estimate did not change my guess in this round.,4
66a126bb51e7c,level_B_cal,947,8,The AI's estimate did not change my guess in this round.,1
66a126bb51e7c,level_B_cal,942,9,I won points in this round because I changed my guess based on the AI's estimate.,4
66a126bb51e7c,level_B_cal,957,10,The AI's estimate did not change my guess in this round.,4
66a126bb51e7c,level_B_cal,948,11,The AI's estimate did not change my guess in this round.,1
66a126bb51e7c,level_B_cal,952,12,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126bb51e7c,level_B_cal,940,13,I won points in this round because I changed my guess based on the AI's estimate.,4
66a126bb51e7c,level_B_cal,-1,14,The AI's estimate did not change my guess in this round.,4
66a126bb51e7c,level_B_cal,938,15,The AI's estimate did not change my guess in this round.,0
66a126bb51e7c,level_B_cal,953,16,The AI's estimate did not change my guess in this round.,3
66a126bb51e7c,level_B_cal,936,17,The AI's estimate did not change my guess in this round.,4
66a126bb51e7c,level_B_cal,955,18,I won points in this round because I changed my guess based on the AI's estimate.,4
66a126bb51e7c,level_B_cal,949,19,The AI's estimate did not change my guess in this round.,3
66a126bb51e7c,level_B_cal,939,20,The AI's estimate did not change my guess in this round.,3
66a126bb51e7c,level_B_cal,958,21,The AI's estimate did not change my guess in this round.,4
66a126bb51e7c,level_B_cal,950,22,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126bb51e7c,level_B_cal,943,23,I won points in this round because I changed my guess based on the AI's estimate.,4
66a126bb51e7c,level_B_cal,954,24,The AI's estimate did not change my guess in this round.,4
66a126bb51e7c,level_B_cal,937,25,The AI's estimate did not change my guess in this round.,4
66a126bb51e7c,level_B_cal,941,26,The AI's estimate did not change my guess in this round.,4
66a126da62178,level_B_cal,-2,0,I won points in this round because I changed my guess based on the AI's estimate.,4
66a126da62178,level_B_cal,-3,1,The AI's estimate did not change my guess in this round.,3
66a126da62178,level_B_cal,1746,2,The AI's estimate did not change my guess in this round.,3
66a126da62178,level_B_cal,1742,3,The AI's estimate did not change my guess in this round.,2
66a126da62178,level_B_cal,1730,4,The AI's estimate did not change my guess in this round.,1
66a126da62178,level_B_cal,1727,5,The AI's estimate did not change my guess in this round.,0
66a126da62178,level_B_cal,1747,6,The AI's estimate did not change my guess in this round.,3
66a126da62178,level_B_cal,1749,7,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a126da62178,level_B_cal,1738,8,The AI's estimate did not change my guess in this round.,2
66a126da62178,level_B_cal,1745,9,The AI's estimate did not change my guess in this round.,3
66a126da62178,level_B_cal,1744,10,The AI's estimate did not change my guess in this round.,3
66a126da62178,level_B_cal,1733,11,The AI's estimate did not change my guess in this round.,3
66a126da62178,level_B_cal,1729,12,The AI's estimate did not change my guess in this round.,1
66a126da62178,level_B_cal,1734,13,The AI's estimate did not change my guess in this round.,1
66a126da62178,level_B_cal,-1,14,The AI's estimate did not change my guess in this round.,4
66a126da62178,level_B_cal,1739,15,The AI's estimate did not change my guess in this round.,3
66a126da62178,level_B_cal,1737,16,The AI's estimate did not change my guess in this round.,3
66a126da62178,level_B_cal,1736,17,The AI's estimate did not change my guess in this round.,3
66a126da62178,level_B_cal,1750,18,The AI's estimate did not change my guess in this round.,1
66a126da62178,level_B_cal,1735,19,The AI's estimate did not change my guess in this round.,2
66a126da62178,level_B_cal,1728,20,The AI's estimate did not change my guess in this round.,3
66a126da62178,level_B_cal,1731,21,The AI's estimate did not change my guess in this round.,3
66a126daa3261,level_B_cal,-2,0,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126da62178,level_B_cal,1741,22,The AI's estimate did not change my guess in this round.,2
66a126daa3261,level_B_cal,-3,1,I lost points in this round because I changed my guess based on the AI's estimate.,2
66a126da62178,level_B_cal,1743,23,The AI's estimate did not change my guess in this round.,3
66a126daa3261,level_B_cal,970,2,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126da62178,level_B_cal,1748,24,The AI's estimate did not change my guess in this round.,4
66a126daa3261,level_B_cal,980,3,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126da62178,level_B_cal,1732,25,The AI's estimate did not change my guess in this round.,3
66a126daa3261,level_B_cal,981,4,The AI's estimate did not change my guess in this round.,3
66a126da62178,level_B_cal,1740,26,I lost points in this round because I changed my guess based on the AI's estimate.,0
66a126daa3261,level_B_cal,965,5,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a126daa3261,level_B_cal,972,6,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a126daa3261,level_B_cal,963,7,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126daa3261,level_B_cal,961,8,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126daa3261,level_B_cal,966,9,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126daa3261,level_B_cal,976,10,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126daa3261,level_B_cal,978,11,I won points in this round because I changed my guess based on the AI's estimate.,2
66a126daa3261,level_B_cal,973,12,I won points in this round because I changed my guess based on the AI's estimate.,1
66a126daa3261,level_B_cal,962,13,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126daa3261,level_B_cal,-1,14,The AI's estimate did not change my guess in this round.,3
66a126daa3261,level_B_cal,968,15,I lost points in this round because I changed my guess based on the AI's estimate.,3
66a126daa3261,level_B_cal,975,16,I lost points in this round because I changed my guess based on the AI's estimate.,2
66a126daa3261,level_B_cal,960,17,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126daa3261,level_B_cal,964,18,The AI's estimate did not change my guess in this round.,1
66a126daa3261,level_B_cal,977,19,I won points in this round because I changed my guess based on the AI's estimate.,1
66a126daa3261,level_B_cal,982,20,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126daa3261,level_B_cal,969,21,I won points in this round because I changed my guess based on the AI's estimate.,1
66a126daa3261,level_B_cal,959,22,I won points in this round because I changed my guess based on the AI's estimate.,4
66a126daa3261,level_B_cal,974,23,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126daa3261,level_B_cal,979,24,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126daa3261,level_B_cal,967,25,The AI's estimate did not change my guess in this round.,3
66a126daa3261,level_B_cal,971,26,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126fc354b4,level_B_cal,-2,0,I won points in this round because I changed my guess based on the AI's estimate.,3
66a126fc354b4,level_B_cal,-3,1,The AI's estimate did not change my guess in this round.,2
66a126fc354b4,level_B_cal,1881,2,I won points in this round because I changed my guess based on the AI's estimate.,1
66a126fc354b4,level_B_cal,1894,3,The AI's estimate did not change my guess in this round.,3
66a126fc354b4,level_B_cal,1884,4,I won points in this round because I changed my guess based on the AI's estimate.,2
66a126fc354b4,level_B_cal,1873,5,The AI's estimate did not change my guess in this round.,3
66a126fc354b4,level_B_cal,1880,6,The AI's estimate did not change my guess in this round.,3
66a126fc354b4,level_B_cal,1874,7,The AI's estimate did not change my guess in this round.,3
66a126fc354b4,level_B_cal,1877,8,The AI's estimate did not change my guess in this round.,2
66a126fc354b4,level_B_cal,1887,9,The AI's estimate did not change my guess in this round.,3
66a126fc354b4,level_B_cal,1886,10,The AI's estimate did not change my guess in this round.,3
66a126fc354b4,level_B_cal,1871,11,The AI's estimate did not change my guess in this round.,3
66a126fc354b4,level_B_cal,1876,12,The AI's estimate did not change my guess in this round.,2
66a126fc354b4,level_B_cal,1891,13,The AI's estimate did not change my guess in this round.,1
66a126fc354b4,level_B_cal,-1,14,The AI's estimate did not change my guess in this round.,3
66a126fc354b4,level_B_cal,1882,15,The AI's estimate did not change my guess in this round.,3
66a126fc354b4,level_B_cal,1878,16,The AI's estimate did not change my guess in this round.,3
66a126fc354b4,level_B_cal,1872,17,The AI's estimate did not change my guess in this round.,3
66a126fc354b4,level_B_cal,1875,18,The AI's estimate did not change my guess in this round.,3
66a126fc354b4,level_B_cal,1879,19,The AI's estimate did not change my guess in this round.,3
66a126fc354b4,level_B_cal,1893,20,The AI's estimate did not change my guess in this round.,1
66a126fc354b4,level_B_cal,1888,21,The AI's estimate did not change my guess in this round.,1
66a126fc354b4,level_B_cal,1892,22,The AI's estimate did not change my guess in this round.,1
66a126fc354b4,level_B_cal,1883,23,The AI's estimate did not change my guess in this round.,1
66a126fc354b4,level_B_cal,1890,24,The AI's estimate did not change my guess in this round.,3
